Ambit_InchiKey,Original_Entry_ID,Entrez_ID,Activity_Flag,pXC50,DB,Original_Assay_ID,Tax_ID,Gene_Symbol,Ortholog_Group,SMILES
KPWSJANDNDDRMB-OQOQFHIGNA-N,CHEMBL2024517,24318,A,7.8,chembl20,816864,10116,DRD2,1171,C=1(Cl)C=CC=C(C1Cl)N2CCN(CC[C@@H]3CC[C@@H](NC(=O)N(C)C)CC3)CC2
KPWSJANDNDDRMB-OQOQFHIGNA-N,CHEMBL2028019,1813,A,9.39,chembl20,1364910,9606,DRD2,1171,CN(C)C(=O)N[C@H]1CC[C@@H](CC1)CCN2CCN(CC2)C3=C(C(=CC=C3)Cl)Cl
KPYXPLTZRLPUAS-UHFFFAOYNA-N,45273206,24318,A,7.18111,pubchem,425415,10116,DRD2,1171,OC=1C=C2CC(N(CCN3CCN(CC3)C(=O)C=4C=C5C(NC=C5)=CC4)CCC)CCC2=CC1
KPZQRBACZSLMPH-UHFFFAOYNA-N,CHEMBL141343,1813,A,5.25,chembl20,774751,9606,DRD2,1171,CC=1C(C)=C2OC(C)(CN3CCN(CC3)C=4C=C(N=C(N4)N5CCCC5)N6CCCC6)CCC2=C(C)C1O
KQBYIQCEQDXZFW-KNPIZRRSNA-N,CHEMBL370713,1813,A,7.52,chembl20,303065,9606,DRD2,1171,C1(=C(N2CCN(CC2)C/C=C/CNC(C=3C=CC(=CC3)OC)=O)C=CC=C1Cl)Cl
LACILEXWDGRNHN-HZCBDIJENA-N,CHEMBL314987,24318,A,7.08,chembl20,62399,10116,DRD2,1171,C1(=CN(C)C=2C1=CC=CC2)[C@H]3CC[C@@H](CC3)CCN4CCN(CC4)C5=NC=CC=C5
LACMRVJYRXYCHJ-UHFFFAOYNA-N,10667433,1813,A,6.54363,pubchem,300337,9606,DRD2,1171,O(C=1C(N2CCN(CC2)CCCCN3C4=C(C=C3O)C=CC=C4)=CC=CC1)C
LADOJIGNBBJTQR-LQFNOIFHNA-N,CHEMBL197614,1813,A,7.14,chembl20,320893,9606,DRD2,1171,C1(=NSC2=C1C=CC=C2)N3CCN(CC3)CCC=4C=5NC(=O)C(CC5C=CC4)C
LBQPBLPYBCNHRG-UHFFFAOYNA-N,CHEMBL64524,24318,A,9.36,chembl20,62888,10116,DRD2,1171,C1=2C(NC(=C1)O)=C(Cl)C=CC2OCCN3CC=4C=CC=CC4C3
LBTGMWREZZLOAH-UHFFFAOYNA-N,CHEMBL139110,13489,A,5.5,chembl20,58198,10090,DRD2,1171,N1(CC2CC2)CCC(COC3=CC=CC=C3)CC1
KUXKOTSZBCHRDY-DZGCQCFKNA-N,45267471,1813,A,8.40012,pubchem,447411,9606,DRD2,1171,ClC=1C=C(N2CCN(CCN3[C@H]4C[C@H](CC4)C3)C2=O)C=CC1
KVCCOUNQAONHEJ-UHFFFAOYNA-N,CHEMBL118889,24318,A,8.51,chembl20,62710,10116,DRD2,1171,C1=2N(CC(N3CCN(CC3)CC)C=4C(S1)=CC=C(Cl)C4)C=CC2
KVDPUCCGORKFOD-LELJVTLKNA-N,CHEMBL252228,1813,A,6.42,chembl20,461980,9606,DRD2,1171,C1=CC=2C(=NSC2C=C1)N3CCN(CCC4=CC5=C(C=C4)C(CC5)NC(CCC)=O)CC3
KVEHVMQJUPMJNA-GOANIERMNA-N,CHEMBL2397391,1813,A,8.41,chembl20,966820,9606,DRD2,1171,C1=2C=CC=CN1N=C(C2)C(=O)NCCCCN(CCC)[C@@H]3CC=C(CC3)C#C
KVEHVMQJUPMJNA-ZSWWDKBRNA-N,CHEMBL2397390,1813,A,8.26,chembl20,966820,9606,DRD2,1171,C1=2C=CC=CN1N=C(C2)C(=O)NCCCCN(CCC)[C@H]3CC=C(CC3)C#C
LDKNODGFUIWIJS-KOXCZZJCNA-N,CHEMBL2387707,24318,A,6.64,chembl20,961547,10116,DRD2,1171,C1=C2C(=CC3=C1CC(CC3)N(CCC)CCN4CCN(CC4)C5=CC=CC=C5OC)N=C(N2)S
LDLAWZLGWDENOK-LOACHALJNA-N,CHEMBL415080,24318,A,6.45,chembl20,58366,10116,DRD2,1171,C1=2C([C@H](CN)OC(C1)C3=CC=C(C=C3)Br)=CC=C(C2O)O
KTGXACIWWLVCPX-UHFFFAOYNA-N,15079633,24318,A,6.89279,pubchem,64289,10116,DRD2,1171,N1(CCC2CCC(=CC2)C3=NC=CC=C3)CCN(CC1)C4=NC=CC=C4
KTJXBGFKGUUNHP-UHFFFAOYNA-N,44407346,1813,A,6.33068,pubchem,260206,9606,DRD2,1171,FC(F)(F)C1=NC(=NC(N2CCN(CC2)CCCCN3C=4C(C(=O)CCC3=O)=CC(OC)=C(OC)C4)=C1)C(C)(C)C
KTLQFDSKYMSRAD-UHFFFAOYNA-N,231915,1813,A,6.66354,pubchem,767067,9606,DRD2,1171,O(C=1C(N2CCN(CC2)CC3=CC=CC=C3)=CC=CC1)CC
KTLWNSMULUTOGN-UHFFFAOYNA-N,60165537,1813,A,6.00436,pubchem,663605,9606,DRD2,1171,S1C(=NC=2C1=CC=CC2)CCCCN3CC=4C(C3)=CC=CC4
AROYESYOAIFFDX-UHFFFAOYNA-N,CHEMBL2312639,1813,A,7.77,chembl20,935745,9606,DRD2,1171,C1=NC(=CC=2C=CC=CC12)S(=O)(=O)NCCCCN3CCN(CC3)C=4C(=C(Cl)C=CC4)Cl
ATFLUEAKGONIBT-LQFNOIFHNA-N,72736555,1813,A,7.36998,pubchem,1054309,9606,DRD2,1171,ClC1=C(N2CCN(CC3CCC(CC3)CNC(=O)N(C)C)CC2)C=CC=C1Cl
ATFLUEAKGONIBT-OQOQFHIGNA-N,CHEMBL3085825,1813,A,7.37,chembl20,1276332,9606,DRD2,1171,N1(CCN(CC1)C[C@H]2CC[C@@H](CC2)CNC(=O)N(C)C)C3=C(C(=CC=C3)Cl)Cl
LILUJJCOIBEHSU-PKSOQXRJNA-N,CHEMBL150173,1813,A,5.53,chembl20,60058,9606,DRD2,1171,N1C2=C(C=C(C=C2)CN3CCN(CC3)C4=CC=C(C=C4)C)OCC1=O
LILXYDLYNDJABW-PKRZOPRNNA-N,CHEMBL274648,24318,A,7.11,chembl20,61409,10116,DRD2,1171,N1(C=C(C2CCN(CC2)CCCCN3C(NCC3)=O)C=4C1=CC=C(Cl)C4)C5=CC=C(C=C5)F
LIMSWAKIMHSXNK-UHFFFAOYNA-N,CHEMBL122100,24318,A,6.84,chembl20,61416,10116,DRD2,1171,C1(=NC=2C=CC=CC2S1)N3CCN(CC3)CCCCN4C(CC5(CC4=O)CCCC5)=O
LIODOFLHMDNDLV-UHFFFAOYNA-N,CHEMBL543967,24318,A,6.49,chembl20,58397,10116,DRD2,1171,S1(N(C(C=2C1=CC=CC2)=O)CCCCN3CCN(C4=C5C(SC=C5)=CC=N4)CC3)(=O)=O
LIOYKDHOQLNTTQ-SREBMQDQNA-N,CHEMBL68860,1813,A,6.38,chembl20,60071,9606,DRD2,1171,C=12C(C3=CC=CC=C3C1C=CC=C2)C(=O)NCCCN4CCN(CC4)C=5C(=C(Cl)C=CC5)Cl
LIOYKDHOQLNTTQ-SREBMQDQNA-N,CHEMBL68860,24318,A,6.6,chembl20,62393,10116,DRD2,1171,C=12C(C3=CC=CC=C3C1C=CC=C2)C(=O)NCCCN4CCN(CC4)C=5C(=C(Cl)C=CC5)Cl
LRAYIUHUAWSEDX-LBOYIXSDNA-N,9806160,1813,A,6.49485,pubchem,259888,9606,DRD2,1171,FC(F)(F)C1=NC(=NC(N2CCN(CC2)CCCCN3C=C(C(=O)NC3=O)C)=C1)C(C)(C)C
LRBUVURCWWAQQT-JGKACSABNA-N,90644929,1813,A,5.60206,pubchem,1156094,9606,DRD2,1171,ClC1=C(N2CCN(CC2)C[C@@H](F)CCNC(=O)C=3OC=4C(C3)=CC=CC4)C=CC=C1Cl
LRBUVURCWWAQQT-LELJVTLKNA-N,53248209,1813,A,10.5229,pubchem,597460,9606,DRD2,1171,ClC1=C(N2CCN(CC2)CC(F)CCNC(=O)C=3OC=4C(C3)=CC=CC4)C=CC=C1Cl
LRBUVURCWWAQQT-MUJCAHKINA-N,CHEMBL3287279,1813,A,6.1,chembl20,1365041,9606,DRD2,1171,C1=CC=C2C(=C1)C=C(O2)C(NCC[C@H](CN3CCN(CC3)C4=C(C(=CC=C4)Cl)Cl)F)=O
LFCSRKWDQRKALF-LELJVTLKNA-N,CHEMBL492872,1813,A,8.04,chembl20,539776,9606,DRD2,1171,C(NC(CCCCCN1CCN(C2=C(C=CC=C2)C(C)C)CC1)=O)C3=CC=CC=C3
LFDFDERYUSRWCV-UHFFFAOYNA-N,CHEMBL43513,24318,A,5.55,chembl20,61415,10116,DRD2,1171,N1(C(C2=CC=CC=C2C1=O)=O)CC#CCN3CCN(C4=NSC=5C4=CC=CC5)CC3
LFEXUUCTMMYBRV-UHFFFAOYNA-N,CHEMBL131261,24318,A,6.82,chembl20,58683,10116,DRD2,1171,C1(N(CSC12CCCC2)CCCCN3CCN(CC3)C4=C(OC)C=CC=C4)=O
LFGPZQLSACOFBW-UHFFFAOYNA-N,CHEMBL392051,24318,A,5.58,chembl20,457490,10116,DRD2,1171,C1N(C2CCC(N3C(=C4C(=C3O)CCC=C4)O)CC2)CCN(C1)C5=CC=CC(C(F)(F)F)=C5
LNLHSSBZJJKVNL-UHFFFAOYNA-N,71454999,1813,A,7.29243,pubchem,694797,9606,DRD2,1171,S(=O)(=O)(NC1CCN(CC1)CCOC=2C(C(C)C)=CC=CC2)C3=CC=C(F)C=C3
LNOVYYQKQHZPMN-UHFFFAOYNA-N,CHEMBL3287393,1813,A,7.8,chembl20,1364910,9606,DRD2,1171,C1=2C=CC=C(N1N=CC2)OCCCCN3CCN(CC3)C=4C(=C(C=CC4)Cl)Cl
LNPQYUBXZOCDNJ-UHFFFAOYNA-N,CHEMBL91938,1813,A,5.43,chembl20,60055,9606,DRD2,1171,C12C(C3=CC=C(C=C3OC1=O)OC)=CCN(C2)CC4=CC=C(C(F)(F)F)C=C4
LNRNEKDKLOZZSJ-MXVIHJGJNA-N,CHEMBL86887,24318,A,6.2,chembl20,62399,10116,DRD2,1171,C1(=CNC=2C1=CC=CC2)[C@@H]3CC[C@H](CC3)CCN4CC=C(CC4)C=5SC=CC5
LKBUQFJMIZRYTF-ACIRGTOINA-N,CHEMBL3134062,1813,A,6.88,chembl20,1299833,9606,DRD2,1171,[C@@H]12C=3C(=CC=CC3CCN1C)C=4C(C2)=CC=C(OCCCNC(C)=O)C4O
LKDKZDZBTSCLCY-KRWDZBQONA-N,CHEMBL313320,1813,A,6.96,chembl20,58635,9606,DRD2,1171,C1(C=2C(=CC=C(C2)Br)OC)=N[C@@H](CN3CCN(CC3)C4=CC=CC=C4)CO1
LSOSTOVOMJGNDT-UHFFFAOYNA-N,9843389,1813,A,7.16115,pubchem,726787,9606,DRD2,1171,FC1=CC=C(N2C=C(C3CCN(CC3)C)C4=C2C=CC(=C4)C5=NN(N=N5)C)C=C1
LPGUYDKCWIULOY-UHFFFAOYNA-N,CHEMBL59940,24318,A,7.82,chembl20,61760,10116,DRD2,1171,N1(C=2C(OC)=CC=CC2)CCN(CC1)CCCCC3=CNC=4C3=CC=CC4
LPJGAZGHYONJPC-UHFFFAOYNA-N,CHEMBL564709,1813,A,6.8,chembl20,578984,9606,DRD2,1171,N=1C(=CC2=NC(=C(N2C1C)CN3CCN(CC3)C4=CC=C(C=C4)OC)C)C
LPJUXGCWOZCVCP-LELJVTLKNA-N,CHEMBL2112608,24318,A,10.7,chembl20,62882,10116,DRD2,1171,C12CCCC(CC(C1)NC(C=3C=C(C=C(C3OC)OC)Br)=O)N2CC=4C=CC(=CC4)F
LPJXCFFEPQABJE-UHFFFAOYNA-N,CHEMBL39615,24318,A,5.05,chembl20,62093,10116,DRD2,1171,C1(=CC(=O)C=2C(O1)=CC=C(OCCCCCCCCN3CCC(CC3)O)C2)C4=CC=CC=C4
LPLBLTITXDCEAW-BUVRLJJBNA-N,CHEMBL392887,1813,A,5.77,chembl20,454685,9606,DRD2,1171,C1(=C(OC)C=C2CCN(CC2=C1)/C=N/C3=CC4=C(C=C3)CCCCC4O)OC
LGTFCCLATINIEE-SREBMQDQNA-N,CHEMBL61789,1813,A,5.42,chembl20,60208,9606,DRD2,1171,C1(=C(C2=CC=CC=C2C(=C1)Br)OC)C(=O)NCCCCN3CCN(CC3)C=4C(=C(Cl)C=CC4)Cl
LGTFCCLATINIEE-SREBMQDQNA-N,CHEMBL61789,24318,A,6.97,chembl20,62232,10116,DRD2,1171,C1(=C(C2=CC=CC=C2C(=C1)Br)OC)C(=O)NCCCCN3CCN(CC3)C=4C(=C(Cl)C=CC4)Cl
LGUNRSBYISSUIH-LQFNOIFHNA-N,CHEMBL112395,1813,A,7.82,chembl20,60054,9606,DRD2,1171,C1(C(NC2CCN(CC2)CC=3C=CC=CC3)=O)=C(C=C(C(=C1)Cl)NC)OC
LGVVEFQWWBTSHP-SDJGSLFKNA-N,CHEMBL22835,24318,A,6.57,chembl20,58484,10116,DRD2,1171,C1(=C2C(N(C)CCO2)=CC(=C1)SC)C(NC[C@H]3N(CC=4C=CC=CC4)CCC3)=O
LGVVEFQWWBTSHP-VGUBEVBKNA-N,CHEMBL278151,24318,A,8.38,chembl20,58484,10116,DRD2,1171,C1(=C2C(N(C)CCO2)=CC(=C1)SC)C(NC[C@@H]3N(CC=4C=CC=CC4)CCC3)=O
LGWSPIADNFUMJB-KGENOOAVNA-N,CHEMBL240025,1813,A,5.8,chembl20,454685,9606,DRD2,1171,C=1C=C(CN(/C=N/C2=CC3=C(C=C2)CCC3OC(=O)C)C)C=CC1
LGXAESURRIWEJV-UHFFFAOYNA-N,CHEMBL294458,1813,A,5.13,chembl20,61472,9606,DRD2,1171,N1(CC=2C=C(C=C(C#N)C#N)NC2)CCN(CC1)C=3C=CC(=CC3)Cl
LGYJRJSIABNMNK-SJLPKXTDNA-N,10043093,24318,A,5.52288,pubchem,61414,10116,DRD2,1171,BrC1=CC2=C([C@@H]3[C@H](N(CC=4C3=CC=CC4)C)CC2)C=C1O
LXKHZIVVODUPIX-UHFFFAOYNA-N,CHEMBL126540,24318,A,5.79,chembl20,61606,10116,DRD2,1171,C1(=NC2=C(C=CC=C2)SC=3C1=CC=CC3)N4CCN(CC4)C(CO)COC
LXKQQGFVXIEZTH-UHFFFAOYNA-N,CHEMBL96279,24318,A,9.83,chembl20,60973,10116,DRD2,1171,C=12OC(C)(C)CCC1C=C(C=C2OCCNCCCCC3=CC=C(C=C3)OC)F
LXMBBFMKKSPIBR-HXUWFJFHNA-N,45272518,24318,A,8.82391,pubchem,427139,10116,DRD2,1171,OC=1C=2C=3C=4[C@H](N(CCC4C=C(C3)C5=CC=C(O)C=C5)CC)CC2C=CC1O
LXMMBRNGXUZPDD-NSJMMFDCNA-N,44435095,24318,A,7.40894,pubchem,301038,10116,DRD2,1171,S(=O)(=O)(NC1CCC(CC1)CCN2CCN(CC2)C=3C=C(C=C(C3)C#N)C(F)(F)F)C=4C=CC(NC(=O)C)=CC4
LXMMBRNGXUZPDD-OACKOTSKNA-N,CHEMBL392528,24318,A,7.41,chembl20,449064,10116,DRD2,1171,C1[C@@H](CC[C@H](C1)CCN2CCN(CC2)C=3C=C(C=C(C(F)(F)F)C3)C#N)NS(C=4C=CC(=CC4)NC(=O)C)(=O)=O
LUENAZOOIPSKQU-UHFFFAOYNA-N,CHEMBL2207484,1813,A,7.57,chembl20,881852,9606,DRD2,1171,N1C=C(C=2C=CC(=CC12)F)C3CCN(CC3)CCC
LUIRUBNQVJTQKP-QGZVFWFLNA-N,44567596,24318,A,6.23136,pubchem,385422,10116,DRD2,1171,O(C=1C=C2C=3[C@H](N(CC2)C)CC=4C(C3C1)=C(O)C(O)=CC4)CCOCCO
LVVKXRQZSRUVPY-OAHLLOKONA-N,CHEMBL256448,24318,A,6.89,chembl20,549091,10116,DRD2,1171,C=1(OC)C(O)=CC2=C(C1)CCN[C@@H]2CC=3C=CC(=CC3)O
LVXYAFNPMXCRJI-GOSISDBHNA-N,44350991,1813,A,6.39469,pubchem,45419,9606,DRD2,1171,FC1=CC=C([C@H](O)CCCN2CCN(CC2)C3=NC=CC=C3)C=C1
LVXYAFNPMXCRJI-SFHVURJKNA-N,CHEMBL339963,1813,A,7.0,chembl20,42561,9606,DRD2,1171,N1(C2=NC=CC=C2)CCN(CC1)CCC[C@@H](C=3C=CC(=CC3)F)O
LVXZELAZCGYHRC-UHFFFAOYNA-N,CHEMBL477055,1813,A,6.66,chembl20,563768,9606,DRD2,1171,C1=CC2=C(C=C1)CCCN(C2=O)CCCN3CCN(CC3)C4=CC=CC(=C4Cl)Cl
LZAQJTAZLIPRTH-UHFFFAOYNA-N,CHEMBL422634,13489,A,6.27,chembl20,58198,10090,DRD2,1171,N1(CC2CC2)CCC(COC3=CC=C(C(=O)C)C=C3)CC1
LZAYOZUFUAMFLD-UHFFFAOYNA-N,38282,1813,A,5.04144,pubchem,1157839,9606,DRD2,1171,ClC1=CC=C(C2(O)CCNCC2)C=C1
LZBWQSMPSLARFG-UHFFFAOYNA-N,CHEMBL14158,24318,A,6.34,chembl20,58535,10116,DRD2,1171,N1=C(C=2C=CC(=CC2O1)F)C3CCN(CC3)CCCOC=4C=C(C(=O)C)C=CC4
LZCAZQHEQOBNGY-UHFFFAOYNA-N,CHEMBL383205,1813,A,6.9,chembl20,332997,9606,DRD2,1171,C=1C=CC=2N(C(CCC2C1)=O)CCCCN3CCN(CC3)C=4C=C(N=C(N4)C(C)(C)C)C(F)(F)F
LZDHUMNPJASCMA-UHFFFAOYNA-N,CHEMBL134678,24318,A,7.47,chembl20,62884,10116,DRD2,1171,O1C2=C(C=CC=C2)CCC1CNCCCOC=3C=C(N)C=CC3
LZEJCTIJSMQOTB-BYYGHKANNA-N,CHEMBL78950,1813,A,8.85,chembl20,58455,9606,DRD2,1171,C(C=1SC=CC1)(N[C@@H]2CC[C@@H](CCN3CCN(CC3)C=4C(OC)=CC=CC4)CC2)=O
LZFYLPRQFJAOOB-UHFFFAOYNA-N,11560215,1813,A,7.97062,pubchem,254420,9606,DRD2,1171,O1C2=C(N3CCN(CC3)CCCC=4C=5C(NC4)=CC=C(C5)C)C=CC=C2OCC1
MCIWPVPYVLZFFO-PKRZOPRNNA-N,CHEMBL2165132,1813,A,6.97,chembl20,859682,9606,DRD2,1171,O(C=1C=CC2=C(C1)NC(CC2)=O)C3=CC=C(CN4CCN(CC4)C5=CC=CC(=C5Cl)Cl)C=C3
MFLTUPXICJHQFA-UHFFFAOYNA-N,CHEMBL328283,1813,A,6.58,chembl20,61627,9606,DRD2,1171,N1(C=2C=CC(=CC2)Cl)CCN(CC1)CCNC3C=4C(=CC=C(C4)OC)CCC3
MDVOAKSPEFVXPL-UHFFFAOYNA-N,CHEMBL14727,24318,A,7.24,chembl20,58535,10116,DRD2,1171,N1=C(C=2C=CC(=CC2O1)F)C3CCN(CC3)CCCNC=4C(=CC(=CC4)C(=O)C)OC
MDWSQWMMLXSJIP-UHFFFAOYNA-N,CHEMBL272702,1813,A,5.6,chembl20,465004,9606,DRD2,1171,C=1C=CC2=C(C1C=3N(C(SCCCN4CCC=5C(CC4)=CC6=C(C5)N(CCO6)C(C)=O)=NN3)C)C=CC(=N2)C
MGZOXAOAEVISHM-LELJVTLKNA-N,CHEMBL152587,1813,A,6.11,chembl20,60208,9606,DRD2,1171,C1(N2CCN(CC2)CCCCNC(C3=CC(OC)=CC=C3)=O)=C4C(C=CC=C4)=CC=N1
MMAVGOXTOMTHGO-UHFFFAOYNA-N,CHEMBL256473,1813,A,6.1,chembl20,465004,9606,DRD2,1171,C=1C=CC2=C(C1C=3N(C(SCCCN4CCC=5C(CC4)=CC6=C(C5)N=C(O6)C(C)(F)F)=NN3)C)C=CC(C)=N2
MMCMKWDIEUZMQB-UYBDAZJANA-N,CHEMBL63329,1813,A,5.23,chembl20,61625,9606,DRD2,1171,C1(=NC=2C(=NC=CC2)NC=3C1=CC(=CC3)C)N4CCN(CC4)C
MMCMKWDIEUZMQB-UYBDAZJANA-N,CHEMBL63329,24318,A,6.28,chembl20,62235,10116,DRD2,1171,C1(=NC=2C(=NC=CC2)NC=3C1=CC(=CC3)C)N4CCN(CC4)C
MMHPZQOEUVHNBB-UHFFFAOYNA-N,CHEMBL243897,1813,A,6.3,chembl20,446342,9606,DRD2,1171,C1=CC2=C(C=C1C3=NOC(=C3)C)CCN(CC2)CCCSC4=NN=C(N4C)C=5C=CC(=CC5)C(F)(F)F
MMNXGMKPQQFESW-MEMLXQNLNA-N,CHEMBL234681,1813,A,7.51,chembl20,444279,9606,DRD2,1171,C1CN([C@H]2CC[C@@H](CC2)NS(C3=C(C=CC=C3)F)(=O)=O)CCN1C=4C=CC=CC4OC(C)C
MMNXGMKPQQFESW-OYRHEFFENA-N,CHEMBL399195,1813,A,6.83,chembl20,444279,9606,DRD2,1171,C1CN([C@H]2CC[C@H](CC2)NS(C3=C(C=CC=C3)F)(=O)=O)CCN1C=4C=CC=CC4OC(C)C
MMNXGMKPQQFESW-UHFFFAOYNA-N,44431547,1813,A,7.50864,pubchem,296253,9606,DRD2,1171,S(=O)(=O)(NC1CCC(N2CCN(CC2)C=3C(OC(C)C)=CC=CC3)CC1)C=4C(F)=CC=CC4
MMNXTTQJJITNJJ-OAHLLOKONA-N,CHEMBL93234,24318,A,6.03,chembl20,63044,10116,DRD2,1171,N1(C[C@H](C=2C=C(C)C=CC2)CCC1)CCC
MMOBVFCLEWJYLP-UHFFFAOYNA-N,CHEMBL301035,24318,A,8.36,chembl20,63037,10116,DRD2,1171,C=1(NC(CN2CCN(CC2)C3=C(OC)C=CC=C3)=CC1)C4=CC(Cl)=CC=C4
KONGZRYXSLUXFB-PKSOQXRJNA-N,58765508,1813,A,9.22185,pubchem,1157843,9606,DRD2,1171,O(C=1C(N2CCN(CC2)CCCCNC(OC(C)(C)C)=O)=CC=CC1)C
KONVQDMKRAUAHT-UHFFFAOYNA-N,CHEMBL540578,13489,A,5.36,chembl20,58198,10090,DRD2,1171,N(C=1C=CC(OCC2CCN(CC3=CC=CC=C3)CC2)=CC1)(=O)=O
KOPPWFMKOOMORI-UHFFFAOYNA-N,CHEMBL596800,1813,A,6.41,chembl20,609691,9606,DRD2,1171,C=1(C=CC=C(C1)S(C)(=O)=O)C2CCN(CC2)CC3=CC=CC=C3
KORFPJPKHFBFSL-RHSMWYFYNA-N,CHEMBL542351,24318,A,7.29,chembl20,61448,10116,DRD2,1171,C12=C(C(=CS1)CCC)CN[C@H]3[C@H]2C=4C(=CC(=C(C4)O)O)CC3
KOTITFQGTVUMBT-VJSLDGLSNA-N,CHEMBL273921,24318,A,6.63,chembl20,303257,10116,DRD2,1171,C=1(N(C2=CC=C(C=C2N1)F)C3CCN(CC3)CCN4C(C5=C(C=CC=C5)CCC4)=O)O
KOVWVLQCLMBFRE-UHFFFAOYNA-N,25068963,1813,A,8.58004,pubchem,516804,9606,DRD2,1171,O(CCCN1CCN(CC1)C=2C=3CCCCC3C=CC2)C4=CC=5C(=CNC5O)C=C4
KOWYTVKGFBQCPV-UHFFFAOYNA-N,CHEMBL96901,24318,A,7.63,chembl20,60973,10116,DRD2,1171,C12=C(C(OCCNCCCCC=3C(OC)=CC=CC3)=CC(=C1)F)OCCC2=O
KOZOUZJEVQYQPK-UHFFFAOYNA-N,CHEMBL314043,24318,A,7.57,chembl20,61573,10116,DRD2,1171,C1(=NSC=2C1=CC=CC2)N3CCN(CC3)CCCCN4N=NC=5C(C4=O)=CC=CC5
KOZRBQCYGNKIJD-YZSQISJMNA-N,CHEMBL241283,1813,A,5.09,chembl20,454685,9606,DRD2,1171,C1(=C(OC)C=C2CCN(CC2=C1)/C=N/C=3C=CC4=C(C(=CC4)SCCCC)C3)OC
KPDGOQQWJHQUIJ-HXTKINSTNA-N,44412838,24318,A,6.04335,pubchem,294608,10116,DRD2,1171,O=C(NC=1C=C(O)N(CCCCN2CCN(CC2)C=3C(OC)=CC=CC3)C1O)C4CCCC4
KPEURFNDOXZGIZ-HRNBZBKQNA-N,11486571,1813,A,7.58336,pubchem,1113286,9606,DRD2,1171,FC(F)(F)C1=CC(N2CCN(CC2)CCOC=3C=C4NC(O)=NC4=CC3)=CC=C1
KPEURFNDOXZGIZ-XRXRYMQXNA-N,CHEMBL2299001,1813,A,7.58,chembl20,932187,9606,DRD2,1171,C1=C2C(=CC(=C1)OCCN3CCN(CC3)C4=CC=CC(=C4)C(F)(F)F)N=C(N2)O
KPFBQVMYZMGXQK-UHFFFAOYNA-N,CHEMBL270406,1813,A,7.03,chembl20,468370,9606,DRD2,1171,C1CN(CCN1C2=C(C=CC=C2)OC)CC3=CC(=C(C=C3OCCF)OC)OC
KKZGFVAZUKHFAC-MRXNPFEDNA-N,CHEMBL34095,1813,A,6.46,chembl20,60374,9606,DRD2,1171,C=12C(=C(Br)C(=C(C1)O)O)CCN(C[C@@H]2C=3C=CC=CC3)CC=C
KKZGFVAZUKHFAC-MRXNPFEDNA-N,CHEMBL34095,24318,A,6.52,chembl20,62066,10116,DRD2,1171,C=12C(=C(Br)C(=C(C1)O)O)CCN(C[C@@H]2C=3C=CC=CC3)CC=C
KKZGFVAZUKHFAC-UHFFFAOYNA-N,5016,24318,A,6.15428,pubchem,61249,10116,DRD2,1171,BrC1=C2C(C(CN(CC2)CC=C)C3=CC=CC=C3)=CC(O)=C1O
KKZGFVAZUKHFAC-UHFFFAOYNA-N,CHEMBL544114,1813,A,7.72,chembl20,58215,9606,DRD2,1171,C=12C(=C(C(=C(C1)O)O)Br)CCN(CC2C=3C=CC=CC3)CC=C
KLAJXRZDLXCVHZ-UHFFFAOYNA-N,CHEMBL64274,24318,A,6.7,chembl20,62547,10116,DRD2,1171,C(N1CCCCCC1)(C2=CC(CN3CCN(CC3)C=4C(OC)=CC=CC4)=CC=C2)=O
KLBQZWRITKRQQV-UHFFFAOYNA-N,CHEMBL479,1813,A,7.92,chembl20,774751,9606,DRD2,1171,N1(C=2C(=CC=C(C2)SC)SC3=C1C=CC=C3)CCC4N(C)CCCC4
KLBQZWRITKRQQV-UHFFFAOYNA-N,CHEMBL479,24318,A,8.55,chembl20,61441,10116,DRD2,1171,N1(C=2C(=CC=C(C2)SC)SC3=C1C=CC=C3)CCC4N(C)CCCC4
KLFRUTOTKKRLHR-UHFFFAOYNA-N,52941006,24318,A,7.27084,pubchem,513738,10116,DRD2,1171,OC1=C2CCC(N(CCN3CCN(CC3)C4=CC=C(C=C4)C5=CC=CC=C5)CCC)CC2=CC=C1
KLFRUTOTKKRLHR-UHFFFAOYNA-N,CHEMBL1254947,1813,A,7.28,chembl20,661595,9606,DRD2,1171,C=1(C=2CCC(CC2C=CC1)N(CCN3CCN(CC3)C=4C=CC(=CC4)C=5C=CC=CC5)CCC)O
KLNKJWNIWSXCQK-LBOYIXSDNA-N,44415535,1813,A,5.75056,pubchem,270038,9606,DRD2,1171,ClC1=CC=2N=C(N3CCN(CC3)C)C4=C(N(NC(=O)C5CCCCC5)C2C=C1)C=CC=C4
KFOXMHFDNRTETJ-HXTKINSTNA-N,11511026,1813,A,9.22185,pubchem,502573,9606,DRD2,1171,ClC1=C(N2CCN(CC2)CCCCNC3=NC4=C(C=C3)C=CC=C4)C=CC=C1Cl
KFPZVRTVZVHBSM-UHFFFAOYNA-N,CHEMBL110435,1813,A,5.95,chembl20,60071,9606,DRD2,1171,N1C2CC(CC1CC2)OCCOC(C3=CC=C(C=C3)F)C4=CC=C(C=C4)F
KFQYTPMOWPVWEJ-INIZCTEONA-N,59227,1813,A,10.2218,pubchem,64502,9606,DRD2,1171,S1C(CCN([C@H]2CCC=3C(C2)=CC=CC3O)CCC)=CC=C1
